Y,X1,X2,X3
164029248,664,438,564
16620252,451,222,166
233347856,914,776,329
27636000,329,160,525
37022940,170,333,654
15231564,162,887,106
162808776,279,806,724
264623700,530,979,510
1514240,640,182,13
4182696,193,72,301
8312415,435,197,97
35000280,238,774,190
8914674,86,327,317
61032110,599,230,443
124969920,698,746,240
8567750,797,86,125
428252352,961,633,704
26714610,810,59,559
1396200,78,50,358
158054796,981,188,857
65840496,237,776,358
53452224,252,491,432
197886472,826,593,404
84495096,123,812,846
197995140,259,930,822
69829200,720,595,163
119248100,373,556,575
98825272,302,406,806
110795520,704,732,215
64569960,540,819,146
52244400,197,442,600
128312812,331,796,487
1400120,142,986,10
43861875,745,375,157
77583762,326,853,279
1111033,7,307,517
317084544,756,514,816
54539332,818,106,629
72417600,470,428,360
276773980,623,916,485
100513870,233,895,482
39128820,109,930,386
74557308,238,654,479
507839706,634,891,899
417113970,949,546,805
18695750,415,85,530
78116955,357,535,409
8002730,37,430,503
333215610,910,687,533
266157024,959,708,392
43476612,172,773,327
20941875,375,765,73
13457664,288,99,472
24656346,143,927,186
200871042,389,967,534
282654100,316,967,925
125081682,629,759,262
317447715,655,731,663
288509494,538,923,581
105008640,904,132,880
23481216,396,218,272
334090575,999,637,525
19113904,592,83,389
29723760,243,278,440
262465602,687,406,941
89147520,770,268,432
18537472,43,512,842
53303398,109,757,646
6209080,23,340,794
27455060,118,530,439
78629220,996,831,95
361285920,915,864,457
570938472,954,677,884
322353495,423,865,881
421833600,960,582,755
42017360,665,176,359
1739952,281,8,774
162891432,383,537,792
169309228,589,517,556
42301138,157,814,331
1083285,19,543,105
156699075,173,929,975
64421496,314,278,738
41817600,990,88,480
11546378,199,67,866
12577977,409,51,603
108209500,215,700,719
657003930,913,830,867
112554518,323,629,554
114417600,394,550,528
38061281,823,449,103
559558272,728,804,956
7514850,421,425,42
1127520,405,6,464
107979423,537,233,863
401682429,951,661,639
28085376,176,327,488
17503408,494,344,103
32274228,466,97,714
87410565,649,615,219
256183936,503,692,736
127738000,578,260,850
139916268,276,713,711
157646412,979,497,324
68483520,790,252,344
290527740,426,895,762
88367112,318,837,332
54460434,366,203,733
12277440,870,336,42
321659100,915,810,434
8246286,18,467,981
28808256,38,894,848
4730352,289,132,124
4783554,19,639,394
4625829,23,351,573
76871232,288,421,634
14429936,454,58,548
12264120,489,66,380
211053240,369,632,905
197647200,849,480,485
13930800,260,94,570
220675104,354,999,624
156695,55,259,11
135415812,322,651,646
120543930,585,563,366
2898000,30,600,161
214708725,891,525,459
658639950,985,719,930
84374250,573,155,950
294345651,961,579,529
162252012,634,442,579
314950500,575,895,612
148965750,750,761,261
256517556,916,969,289
4231071,13,387,841
16345560,183,220,406
10647315,665,593,27
71649456,502,152,939
68182416,804,148,573
94879140,349,591,460
162942552,612,478,557
45496737,377,159,759
4512375,15,573,525
50073114,91,939,586
74179968,681,851,128
16850590,82,563,365
54049788,411,468,281
439017100,860,965,529
6271650,126,55,905
35460810,102,385,903
98118968,296,527,629
28655946,354,669,121
34471098,283,606,201
7449053,101,131,563
29993140,395,926,82
2880000,9,1000,320
1067198,11,358,271
87175319,473,233,791
315033300,950,414,801
64957200,264,370,665
124461568,352,616,574
18322425,673,55,495
80779070,562,445,323
27427032,246,163,684
9359350,121,170,455
137232360,449,360,849
252523520,740,496,688
162179325,759,825,259
138096000,1000,548,252
114435126,234,669,731
112496436,813,887,156
65977262,377,689,254
10657800,155,72,955
258138144,942,792,346
338427180,420,873,923
10306304,32,508,634
2596230,317,126,65
4368168,54,126,642
687072000,960,850,842
133809312,156,952,901
726440,22,508,65
37849660,604,151,415
229397184,411,912,612
62431488,672,948,98
30301024,104,431,676
88126500,980,545,165
61233036,983,87,716
6951582,282,27,913
41691156,466,186,481
4496625,63,125,571
206358759,729,471,601
3607128,842,63,68
72058188,422,298,573
38566404,164,901,261
131079170,790,599,277
691950,175,659,6
49480200,315,330,476
224264544,586,469,816
25812900,215,345,348
95803092,231,969,428
109858000,931,500,236
140355285,469,843,355
306325385,529,647,895
50781108,516,119,827
4048829,967,79,53
73921580,290,547,466
79712864,847,692,136
9582720,93,140,736
156248064,384,692,588
5945580,612,67,145
18243954,27,774,873
150010992,466,612,526
49347144,903,108,506
272363226,454,933,643
60289740,885,811,84
54030690,105,617,834
91208208,728,471,266
253628896,674,464,811
31059665,455,89,767
194863725,233,945,885
57154020,973,66,890
169741440,528,456,705
141442230,214,695,951
42368442,887,57,838
52545402,273,333,578
363417600,832,560,780
89863380,618,185,786
57598992,216,374,713
51532650,345,766,195
54858254,121,571,794
108137260,644,473,355
197054000,440,689,650
8207500,250,70,469
23703680,77,481,640
38899210,161,370,653
424447404,998,971,438
1639521,9,519,351
5785560,487,60,198
12103200,41,400,738
56202432,253,832,267
271595992,523,556,934
35668672,86,416,997
152562543,791,239,807
213995520,810,384,688
64774080,864,714,105
95168655,849,477,235
229372135,727,709,445
5877900,311,25,756
337257600,688,645,760
5365710,54,835,119
330136520,433,778,980
28839888,952,99,306
34481700,243,258,550
75960976,514,728,203
166370490,495,403,834
561330,405,22,63
783510,861,7,130
27461280,88,420,743
59400,2,90,330
302382963,963,417,753
35100648,237,264,561
44070845,959,505,91
1487080,188,10,791
268525206,327,999,822
6175953,63,797,123
282009030,811,402,865
175855680,462,480,793
82214550,977,150,561
101493,179,3,189
576515898,857,843,798
12740772,22,789,734
107538942,202,753,707
28038924,86,614,531
149600100,356,431,975
152500304,253,808,746
283645425,915,521,595
547771059,901,979,621
31872771,189,201,839
99158250,485,870,235
33919776,72,996,473
150304506,649,242,957
562009455,855,831,791
36086875,275,181,725
620400,94,24,275
135626085,465,399,731
49352880,411,152,790
1408704,12,667,176
1072500,125,66,130
98758485,569,261,665
299145548,676,547,809
376943280,964,588,665
165657219,879,763,247
39335632,524,196,383
112098816,128,901,972
3436992,221,108,144
522033974,911,671,854
476100120,674,732,965
28792800,172,450,372
12162048,256,74,642
46575529,637,253,289
20485629,87,459,513
6680520,99,964,70
483165990,766,963,655
189475744,919,272,758
70018800,570,185,664
46527390,741,598,105
163212880,944,755,229
255866590,937,830,329
577247048,997,686,844
1148642,218,11,479
445576148,652,989,691
45445536,356,394,324
55900,10,65,86
52966361,427,761,163
27314100,310,445,198
12731328,186,713,96
110089476,294,586,639
192249410,551,943,370
225732056,638,898,394
23594400,565,90,464
75211010,994,409,185
87661440,324,890,304
89495208,204,782,561
23835384,268,243,366
156698094,487,489,658
67995648,336,992,204
113790170,577,481,410
111445840,440,319,794
299002392,552,731,741
103346100,715,198,730
136812768,912,214,701
4109940,324,43,295
91613340,423,490,442
27471809,67,787,521
14764100,277,82,650
57302784,396,476,304
40277094,598,143,471
41381184,472,281,312
37603500,258,530,275
7926018,186,43,991
4791360,217,32,690
340132096,488,736,947
19695726,282,751,93
35090568,681,228,226
282816900,447,703,900
888552,9,328,301
53520720,88,970,627
31250233,119,839,313
369254592,588,882,712
12230595,207,117,505
525974610,974,695,777
85473200,488,775,226
107025800,938,700,163
38755584,768,567,89
6121400,241,508,50
214395090,546,863,455
27070596,612,623,71
376146792,981,668,574
201591078,951,806,263
166975256,764,469,466
2610300,50,678,77
44077952,328,592,227
47227050,81,690,845
12141738,774,189,83
23939328,876,244,112
50615460,60,867,973
50931198,542,477,197
122573490,934,195,673
22027560,46,694,690
234036216,919,393,648
247095540,708,795,439
14373600,120,530,226
24997896,668,378,99
63945024,416,411,374
23818860,54,507,870
171587180,485,964,367
38626224,777,104,478
9923472,558,38,468
231675072,732,524,604
6202944,44,356,396
283832640,684,910,456
15607156,68,587,391
64624140,431,210,714
552897660,987,740,757
8740872,324,329,82
68611500,386,375,474
298930086,882,899,377
208105686,666,489,639
2255994,933,26,93
15215466,114,161,829
85598604,261,364,901
170139431,259,979,671
142920270,333,835,514
461549280,920,862,582
31933440,320,168,594
375391652,818,538,853
243206250,714,545,625
247691895,979,303,835
67753730,905,82,913
398201622,598,857,777
222600,265,35,24
136569032,344,943,421
197107911,507,693,561
172567824,248,811,858
4072320,168,48,505
74100000,416,625,285
250628092,754,638,521
172192720,922,460,406
21563910,531,310,131
8720712,858,847,12
16599032,73,344,661
556420860,930,774,773
26426160,408,510,127
346038504,777,716,622
36858480,190,236,822
125119488,338,384,964
46591688,143,586,556
347286016,506,896,766
345413376,531,924,704
24860904,339,356,206
153834122,347,767,578
399015204,678,662,889
1111460,34,35,934
286580492,682,578,727
296696250,745,590,675
105393150,491,265,810
13304580,93,622,230
29838816,246,912,133
398210150,650,739,829
43261372,121,791,452
374860102,727,566,911
287727232,752,676,566
291097240,866,686,490
298082304,624,768,622
156591172,778,641,314
65285352,774,594,142
4392768,192,137,167
322757022,483,809,826
31859136,824,72,537
248032368,942,828,318
41701408,952,932,47
33536430,162,373,555
122712920,580,326,649
80475174,261,402,767
6862016,848,578,14
3178400,274,58,200
152158468,847,194,926
4850976,16,338,897
9749934,558,173,101
61998512,523,248,478
27640480,37,920,812
414573390,483,867,990
140202768,887,178,888
78771264,302,988,264
10557768,741,104,137
33359200,230,185,784
150856957,191,991,797
70728168,168,959,439
1050855,951,65,17
157097340,545,612,471
103571055,765,307,441
140597892,402,821,426
80439138,831,221,438
1677832,442,13,292
9564480,984,45,216
295696962,627,498,947
1351812,133,33,308
134457414,182,997,741
225066576,237,973,976
76248,6,706,18
16413120,417,80,492
22453560,291,643,120
8637600,708,488,25
24791067,149,399,417
388262160,585,792,838
30083886,717,333,126
89353530,927,378,255
191723400,900,421,506
37299952,188,257,772
30068640,342,560,157
3651804,578,18,351
76637754,662,677,171
101584000,875,907,128
15437968,728,23,922
27683306,322,149,577
13398280,872,35,439
310181508,546,853,666
24079808,496,916,53
92256318,814,771,147
116642916,543,351,612
83506122,826,239,423
45678897,743,99,621
191761120,920,487,428
109668020,710,238,649
13426728,229,168,349
31694356,47,722,934
51958620,60,959,903
56689152,501,512,221
81400896,459,652,272
193370112,768,468,538
91845600,710,560,231
2171520,12,754,240
361205460,803,490,918
22873104,486,888,53
824608420,940,887,989
8273088,159,813,64
42022332,877,132,363
54934880,455,154,784
6479928,989,7,936
9250122,862,21,511
246570040,757,340,958
159298230,897,295,602
97411200,584,417,400
102924360,329,330,948
30339540,770,199,198
49118984,782,82,766
7077525,425,21,793
44062656,673,682,96
423748164,994,454,939
38961296,814,386,124
35324872,248,563,253
56226456,381,516,286
29428920,586,324,155
1958022,121,93,174
104289830,317,334,985
484449680,689,880,799
3678528,368,17,588
213223075,463,545,845
444768786,649,686,999
35317692,302,146,801
253218875,325,985,791
619795,59,191,55
64649937,121,739,723
103749120,192,570,948
37029033,521,477,149
166645080,756,235,938
3575528,164,22,991
35855204,557,266,242
97622760,911,760,141
252939672,711,732,486
218805512,929,499,472
28515564,567,198,254
58145472,352,513,322
65929776,552,178,671
65118660,410,257,618
80536038,802,179,561
27474720,714,481,80
400562448,676,737,804
451242000,954,550,860
14192640,64,770,288
52510944,508,876,118
95474525,475,239,841
170211840,599,384,740
126615216,202,861,728
267038142,707,714,529
375439636,683,682,806
259675710,301,894,965
255541068,873,692,423
271142400,600,614,736
8828052,337,111,236
79424475,145,689,795
103325660,782,365,362
1834569,71,27,957
267780240,610,536,819
56783304,158,447,804
376200,38,825,12
301612344,726,566,734
1476036,36,173,237
108138360,366,790,374
45425575,299,515,295
54483492,217,343,732
232055712,714,976,333
127920000,400,650,492
83527097,401,577,361
291197280,786,880,421
260748130,961,430,631
96192256,272,961,368
61336296,929,131,504
166000272,727,284,804
70210368,738,96,991
202321920,890,768,296
126306966,366,797,433
10507002,802,33,397
28492100,403,700,101
244733632,374,676,968
66274848,864,81,947
10189800,340,222,135
12138984,393,858,36
102664100,220,469,995
84623682,429,551,358
154000875,425,435,833
38526072,456,97,871
418320,332,140,9
124204784,488,506,503
385401456,584,909,726
36231440,116,970,322
3117696,32,276,353
1654432,26,97,656
21654720,309,365,192
160129358,493,614,529
26437488,184,622,231
101672742,933,529,206
100606324,644,197,793
82402560,720,311,368
530492625,963,565,975
45666720,496,310,297
59421831,471,469,269
71513128,926,898,86
100619120,706,280,509
208954590,815,346,741
225400035,609,395,937
257324733,867,381,779
27898344,162,452,381
96276928,652,176,839
15693324,191,164,501
5453760,416,437,30
40812915,359,265,429
104687640,409,790,324
73591408,746,472,209
53172288,351,526,288
4980646,109,62,737
132172120,274,542,890
288827550,415,990,703
8201050,925,62,143
69676560,116,710,846
39121920,180,768,283
384768032,407,953,992
57662550,198,825,353
39618330,786,85,593
127256535,315,933,433
859520,790,2,544
83055714,322,381,677
53995452,98,802,687
130054035,453,335,857
150311816,212,922,769
14306328,36,642,619
271298720,976,418,665
404928675,915,543,815
113568642,631,606,297
115965696,636,259,704
1238328,49,234,108
10121376,716,456,31
52179120,612,735,116
23551164,158,441,338
31221900,678,921,50
326144,208,4,392
481635636,969,626,794
137957176,986,532,263
84249000,925,990,92
10975185,771,365,39
48306996,951,249,204
31937906,559,106,539
372548425,515,745,971
41138535,173,955,249
